3.095744681	6.118811881	-420.6875
-12.38297872	-61.18811881	-417.375
-15.4787234	-214.1584158	-357.75
12.38297872	-299.8217822	-301.4375
89.77659574	-425.2574257	-122.5625
126.9255319	-489.5049505	152.375
154.787234	-458.9108911	251.75
287.9042553	-342.6534653	331.25
232.1808511	-309	443.875
173.3617021	-24.47524752	592.9375
102.1595745	149.9108911	616.125
92.87234043	208.039604	609.5
74.29787234	354.8910891	556.5
18.57446809	449.7326733	480.3125
6.191489362	520.0990099	404.125
-6.191489362	636.3564356	192.125
-43.34042553	596.5841584	-43.0625
-40.24468085	544.5742574	-142.4375
-58.81914894	443.6138614	-311.375
-68.10638298	321.2376238	-357.75
-3.095744681	88.72277228	-433.9375
9.287234043	6.118811881	-420.6875
46.43617021	-137.6732673	-387.5625
95.96808511	-201.9207921	-344.5
108.3510638	-309	-281.5625
164.0744681	-458.9108911	-33.125
176.4574468	-468.0891089	115.9375
238.3723404	-403.8415842	308.0625
241.4680851	-305.9405941	443.875
225.9893617	-241.6930693	500.1875
176.4574468	-110.1386139	583
99.06382979	15.2970297	622.75
43.34042553	192.7425743	616.125
6.191489362	364.0693069	546.5625
-12.38297872	455.8514851	483.625
-34.05319149	529.2772277	390.875
-52.62765957	599.6435644	231.875
-92.87234043	639.4158416	39.75
-114.5425532	584.3465347	-36.4375
-86.68085106	513.980198	-192.125
-61.91489362	452.7920792	-301.4375
-83.58510638	364.0693069	-334.5625
-145.5	235.5742574	-377.625
-136.212766	186.6237624	-407.4375
-136.212766	104.019802	-410.75
-30.95744681	-48.95049505	-414.0625
-30.95744681	-156.029703	-384.25
-15.4787234	-312.0594059	-298.125
18.57446809	-406.9009901	-155.6875
24.76595745	-483.3861386	-39.75
71.20212766	-495.6237624	165.625
195.0319149	-403.8415842	284.875
198.1276596	-403.8415842	341.1875
114.5425532	-376.3069307	424
74.29787234	-220.2772277	530
37.14893617	-168.2673267	586.3125
6.191489362	6.118811881	629.375
-18.57446809	198.8613861	609.5
-68.10638298	217.2178218	599.5625
-99.06382979	342.6534653	539.9375
-114.5425532	529.2772277	397.5
-160.9787234	581.2871287	205.375
-176.4574468	587.4059406	96.0625
-160.9787234	569.049505	-132.5
-148.5957447	309	-344.5
-170.2659574	192.7425743	-400.8125
-176.4574468	61.18811881	-397.5
-176.4574468	-24.47524752	-390.875
-145.5	-12.23762376	-404.125
-123.8297872	-122.3762376	-380.9375
-77.39361702	-232.5148515	-341.1875
-46.43617021	-275.3465347	-298.125
-21.67021277	-471.1485149	-69.5625
-30.95744681	-495.6237624	155.6875
-40.24468085	-446.6732673	221.9375
-89.77659574	-419.1386139	354.4375
-24.76595745	-278.4059406	520.0625
34.05319149	-159.0891089	566.4375
68.10638298	-70.36633663	616.125
99.06382979	52.00990099	622.75
65.0106383	247.8118812	599.5625
21.67021277	409.960396	513.4375
-12.38297872	507.8613861	443.875
-99.06382979	565.990099	294.8125
-160.9787234	587.4059406	36.4375
-151.6914894	517.039604	-165.625
-173.3617021	449.7326733	-235.1875
-219.7978723	281.4653465	-331.25
-167.1702128	119.3168317	-400.8125
-167.1702128	119.3168317	-400.8125
-83.58510638	-180.5049505	-367.6875
-43.34042553	-302.8811881	-298.125
46.43617021	-471.1485149	-69.5625
89.77659574	-495.6237624	145.75
92.87234043	-483.3861386	231.875
105.2553191	-406.9009901	384.25
247.6595745	-260.049505	477
269.3297872	-235.5742574	483.625
297.1914894	-171.3267327	506.8125
229.0851064	-6.118811881	589.625
167.1702128	79.54455446	612.8125
68.10638298	165.2079208	619.4375
12.38297872	244.7524752	599.5625
-43.34042553	354.8910891	543.25
-83.58510638	406.9009901	503.5
-80.4893617	529.2772277	380.9375
-40.24468085	611.8811881	168.9375
-27.86170213	614.9405941	46.375
3.095744681	385.4851485	-321.3125
0	299.8217822	-374.3125
-21.67021277	165.2079208	-414.0625
-6.191489362	70.36633663	-424
6.191489362	-36.71287129	-420.6875
0	-146.8514851	-387.5625
46.43617021	-318.1782178	-281.5625
136.212766	-425.2574257	-72.875
154.787234	-480.3267327	56.3125
275.5212766	-413.019802	231.875
213.606383	-321.2376238	407.4375
176.4574468	-293.7029703	490.25
136.212766	-162.1485149	576.375
108.3510638	67.30693069	619.4375
74.29787234	122.3762376	626.0625
40.24468085	391.6039604	536.625
6.191489362	434.4356436	496.875
15.4787234	562.9306931	341.1875
-9.287234043	648.5940594	112.625
-18.57446809	608.8217822	13.25
-6.191489362	532.3366337	-178.875
40.24468085	419.1386139	-334.5625
30.95744681	201.9207921	-400.8125
58.81914894	125.4356436	-414.0625
92.87234043	42.83168317	-420.6875
99.06382979	-107.0792079	-387.5625
89.77659574	-146.8514851	-374.3125
126.9255319	-186.6237624	-347.8125
123.8297872	-305.9405941	-274.9375
139.3085106	-315.1188119	-261.6875
238.3723404	-351.8316832	-139.125
294.0957447	-422.1980198	96.0625
275.5212766	-388.5445545	291.5
284.8085106	-315.1188119	361.0625
287.9042553	-198.8613861	496.875
291	-137.6732673	526.6875
315.7659574	-33.65346535	530
352.9148936	27.53465347	516.75
448.8829787	97.9009901	424
501.5106383	134.6138614	351.125
535.5638298	82.6039604	178.875
526.2765957	67.30693069	0
532.4680851	100.960396	-36.4375
501.5106383	82.6039604	-92.75
424.1170213	91.78217822	-208.6875
380.7765957	91.78217822	-278.25
238.3723404	67.30693069	-361.0625
176.4574468	82.6039604	-387.5625
0	76.48514851	-430.625
-164.0744681	39.77227723	-400.8125
-229.0851064	30.59405941	-377.625
-359.106383	21.41584158	-294.8125
-495.3191489	-15.2970297	-96.0625
-504.606383	0	3.3125
-526.2765957	-15.2970297	86.125
-520.0851064	9.178217822	145.75
-507.7021277	27.53465347	182.1875
-501.5106383	12.23762376	241.8125
-495.3191489	18.35643564	281.5625
-455.0744681	52.00990099	337.875
-448.8829787	48.95049505	361.0625
-346.7234043	88.72277228	486.9375
-291	107.0792079	526.6875
-176.4574468	73.42574257	586.3125
-86.68085106	0	616.125
120.7340426	24.47524752	619.4375
315.7659574	55.06930693	546.5625
414.8297872	52.00990099	473.6875
510.7978723	24.47524752	311.375
544.8510638	-6.118811881	139.125
535.5638298	39.77227723	-19.875
489.1276596	12.23762376	-102.6875
365.2978723	-21.41584158	-265
235.2765957	-33.65346535	-364.375
160.9787234	-52.00990099	-380.9375
52.62765957	-24.47524752	-414.0625
-77.39361702	39.77227723	-420.6875
-328.1489362	15.2970297	-318
-393.1595745	27.53465347	-265
-486.0319149	113.1980198	-112.625
-523.1808511	137.6732673	56.3125
-523.1808511	146.8514851	139.125
-439.5957447	82.6039604	387.5625
-424.1170213	85.66336634	394.1875
-331.2446809	122.3762376	477
-219.7978723	137.6732673	566.4375
-139.3085106	131.5544554	599.5625
99.06382979	143.7920792	616.125
312.6702128	97.9009901	546.5625
411.7340426	88.72277228	457.125
541.7553191	94.84158416	225.25
520.0851064	12.23762376	-56.3125
433.4042553	-3.059405941	-192.125
250.7553191	30.59405941	-367.6875
136.212766	-27.53465347	-397.5
83.58510638	42.83168317	-424
21.67021277	55.06930693	-424
-30.95744681	64.24752475	-420.6875
-210.5106383	97.9009901	-390.875
-306.4787234	67.30693069	-344.5
-433.4042553	58.12871287	-212
-501.5106383	149.9108911	-33.125
-520.0851064	162.1485149	62.9375
-479.8404255	220.2772277	248.4375
-411.7340426	266.1683168	351.125
-386.9680851	180.5049505	420.6875
-349.8191489	180.5049505	467.0625
-204.3191489	244.7524752	543.25
89.77659574	186.6237624	616.125
253.8510638	186.6237624	569.75
538.6595745	162.1485149	96.0625
516.9893617	110.1386139	-49.6875
340.5319149	45.89108911	-298.125
139.3085106	-21.41584158	-397.5
71.20212766	-9.178217822	-414.0625
40.24468085	61.18811881	-424
24.76595745	146.8514851	-414.0625
-102.1595745	180.5049505	-404.125
-250.7553191	177.4455446	-351.125
-439.5957447	189.6831683	-178.875
-479.8404255	204.980198	-86.125
-495.3191489	214.1584158	-46.375
-516.9893617	168.2673267	72.875
-501.5106383	131.5544554	231.875
-476.7446809	143.7920792	291.5
-343.6276596	165.2079208	473.6875
-253.8510638	180.5049505	539.9375
-30.95744681	186.6237624	612.8125
191.9361702	195.8019802	586.3125
318.8617021	186.6237624	533.3125
501.5106383	149.9108911	304.75
535.5638298	125.4356436	43.0625
498.4148936	116.2574257	-79.5
328.1489362	110.1386139	-298.125
225.9893617	85.66336634	-367.6875
108.3510638	55.06930693	-404.125
80.4893617	104.019802	-414.0625
-30.95744681	192.7425743	-404.125
-170.2659574	159.0891089	-390.875
-402.4468085	186.6237624	-225.25
-464.3617021	180.5049505	-145.75
-501.5106383	152.970297	-82.8125
-501.5106383	146.8514851	-43.0625
-523.1808511	140.7326733	46.375
-523.1808511	149.9108911	132.5
-516.9893617	149.9108911	168.9375
-498.4148936	143.7920792	235.1875
-473.6489362	137.6732673	311.375
-408.6382979	156.029703	410.75
-216.7021277	195.8019802	559.8125
-3.095744681	198.8613861	616.125
216.7021277	220.2772277	566.4375
349.8191489	232.5148515	490.25
507.7021277	223.3366337	238.5
411.7340426	177.4455446	-202.0625
201.2234043	165.2079208	-367.6875
123.8297872	152.970297	-390.875
68.10638298	134.6138614	-410.75
21.67021277	189.6831683	-410.75
-3.095744681	256.990099	-384.25
-95.96808511	256.990099	-380.9375
-315.7659574	272.2871287	-291.5
-352.9148936	263.1089109	-255.0625
-430.3085106	250.8712871	-162.3125
-476.7446809	287.5841584	-39.75
-495.3191489	253.9306931	9.9375
-486.0319149	195.8019802	238.5
-479.8404255	198.8613861	255.0625
-470.5531915	195.8019802	304.75
-411.7340426	214.1584158	380.9375
-275.5212766	204.980198	516.75
-154.787234	244.7524752	569.75
61.91489362	305.9405941	576.375
164.0744681	305.9405941	556.5
393.1595745	305.9405941	410.75
470.5531915	296.7623762	294.8125
510.7978723	223.3366337	39.75
377.6808511	146.8514851	-251.75
244.5638298	125.4356436	-361.0625
34.05319149	119.3168317	-417.375
21.67021277	192.7425743	-404.125
-68.10638298	260.049505	-384.25
-256.9468085	247.8118812	-327.9375
-334.3404255	263.1089109	-265
-405.5425532	281.4653465	-168.9375
-464.3617021	293.7029703	-56.3125
-486.0319149	284.5247525	16.5625
-492.2234043	232.5148515	172.25
-482.9361702	180.5049505	291.5
-473.6489362	156.029703	308.0625
-445.787234	156.029703	351.125
-328.1489362	214.1584158	483.625
-222.893617	238.6336634	543.25
49.53191489	217.2178218	606.1875
247.6595745	229.4554455	556.5
346.7234043	250.8712871	486.9375
501.5106383	223.3366337	228.5625
486.0319149	165.2079208	-76.1875
417.9255319	143.7920792	-208.6875
43.34042553	73.42574257	-420.6875
43.34042553	73.42574257	-420.6875
21.67021277	67.30693069	-424
0	131.5544554	-417.375
-74.29787234	152.970297	-414.0625
-241.4680851	143.7920792	-364.375
-241.4680851	143.7920792	-364.375
-393.1595745	128.4950495	-255.0625
-473.6489362	159.0891089	-139.125
-498.4148936	217.2178218	13.25
-510.7978723	217.2178218	102.6875
-473.6489362	180.5049505	291.5
-421.0212766	189.6831683	387.5625
-393.1595745	171.3267327	433.9375
-188.8404255	208.039604	559.8125
-52.62765957	217.2178218	599.5625
250.7553191	256.990099	539.9375
467.4574468	260.049505	321.3125
523.1808511	208.039604	178.875
473.6489362	91.78217822	-132.5
253.8510638	55.06930693	-361.0625
142.4042553	30.59405941	-394.1875
52.62765957	24.47524752	-417.375
65.0106383	79.54455446	-420.6875
46.43617021	107.0792079	-414.0625
0	186.6237624	-407.4375
-83.58510638	195.8019802	-410.75
-160.9787234	177.4455446	-390.875
-306.4787234	168.2673267	-321.3125
-445.787234	204.980198	-178.875
-492.2234043	189.6831683	-72.875
-516.9893617	198.8613861	79.5
-498.4148936	192.7425743	208.6875
-482.9361702	125.4356436	288.1875
-455.0744681	64.24752475	371
-331.2446809	107.0792079	477
-108.3510638	128.4950495	609.5
337.4361702	159.0891089	526.6875
501.5106383	125.4356436	304.75
541.7553191	100.960396	149.0625
479.8404255	67.30693069	-155.6875
356.0106383	6.118811881	-278.25
114.5425532	-21.41584158	-400.8125
-3.095744681	6.118811881	-427.3125
-27.86170213	0	-420.6875
-37.14893617	140.7326733	-414.0625
-83.58510638	287.5841584	-390.875
-130.0212766	241.6930693	-380.9375
-328.1489362	204.980198	-308.0625
-411.7340426	159.0891089	-238.5
-492.2234043	146.8514851	-106
-510.7978723	195.8019802	-9.9375
-513.893617	162.1485149	23.1875
-520.0851064	195.8019802	89.4375
-482.9361702	250.8712871	221.9375
-473.6489362	204.980198	284.875
-448.8829787	168.2673267	354.4375
-284.8085106	192.7425743	506.8125
-191.9361702	168.2673267	569.75
6.191489362	168.2673267	622.75
287.9042553	235.5742574	546.5625
386.9680851	229.4554455	447.1875
408.6382979	180.5049505	-241.8125
219.7978723	110.1386139	-371
-21.67021277	107.0792079	-420.6875
0	177.4455446	-417.375
0	235.5742574	-397.5
-80.4893617	214.1584158	-397.5
-188.8404255	195.8019802	-377.625
-356.0106383	250.8712871	-261.6875
-433.4042553	278.4059406	-122.5625
-461.2659574	296.7623762	-62.9375
-442.6914894	373.2475248	26.5
-424.1170213	379.3663366	149.0625
-421.0212766	379.3663366	215.3125
-371.4893617	382.4257426	311.375
-207.4148936	330.4158416	506.8125
-120.7340426	351.8316832	533.3125
9.287234043	339.5940594	559.8125
37.14893617	330.4158416	563.125
74.29787234	403.8415842	533.3125
68.10638298	455.8514851	470.375
30.95744681	471.1485149	457.125
-102.1595745	465.029703	467.0625
-275.5212766	379.3663366	424
-306.4787234	373.2475248	400.8125
-346.7234043	379.3663366	357.75
-448.8829787	305.9405941	251.75
-476.7446809	278.4059406	162.3125
-504.606383	186.6237624	-49.6875
-284.8085106	-36.71287129	-337.875
-142.4042553	-58.12871287	-397.5
-114.5425532	-113.1980198	-390.875
-65.0106383	-125.4356436	-390.875
27.86170213	-110.1386139	-394.1875
77.39361702	-140.7326733	-377.625
151.6914894	-116.2574257	-367.6875
225.9893617	-162.1485149	-318
439.5957447	-192.7425743	-89.4375
476.7446809	-198.8613861	72.875
479.8404255	-183.5643564	155.6875
377.6808511	-110.1386139	467.0625
337.4361702	-94.84158416	506.8125
260.0425532	-70.36633663	559.8125
154.787234	15.2970297	612.8125
49.53191489	67.30693069	629.375
-232.1808511	88.72277228	566.4375
-374.5851064	76.48514851	453.8125
-436.5	45.89108911	374.3125
-520.0851064	-9.178217822	175.5625
-520.0851064	-45.89108911	39.75
-501.5106383	-73.42574257	-19.875
-445.787234	-116.2574257	-149.0625
-362.2021277	-107.0792079	-265
-340.5319149	-97.9009901	-284.875
-260.0425532	-122.3762376	-327.9375
-77.39361702	-174.3861386	-367.6875
0	-159.0891089	-380.9375
95.96808511	-94.84158416	-390.875
390.0638298	-94.84158416	-221.9375
470.5531915	-85.66336634	-106
532.4680851	-39.77227723	53
547.9468085	15.2970297	49.6875
535.5638298	0	36.4375
535.5638298	-27.53465347	122.5625
535.5638298	15.2970297	218.625
529.3723404	58.12871287	248.4375
498.4148936	67.30693069	327.9375
405.5425532	113.1980198	470.375
318.8617021	162.1485149	539.9375
21.67021277	250.8712871	599.5625
-269.3297872	260.049505	506.8125
-356.0106383	260.049505	427.3125
-492.2234043	146.8514851	265
-532.4680851	76.48514851	76.1875
-513.893617	76.48514851	-26.5
-455.0744681	21.41584158	-175.5625
-433.4042553	52.00990099	-212
-377.6808511	30.59405941	-278.25
-204.3191489	0	-384.25
-89.77659574	-6.118811881	-414.0625
58.81914894	-39.77227723	-410.75
173.3617021	-30.59405941	-377.625
260.0425532	-6.118811881	-351.125
414.8297872	-39.77227723	-212
504.606383	-24.47524752	-56.3125
535.5638298	9.178217822	-3.3125
547.9468085	9.178217822	152.375
529.3723404	33.65346535	231.875
501.5106383	119.3168317	337.875
442.6914894	104.019802	427.3125
222.893617	174.3861386	579.6875
-43.34042553	168.2673267	612.8125
-300.287234	204.980198	496.875
-371.4893617	226.3960396	414.0625
-501.5106383	137.6732673	238.5
-520.0851064	125.4356436	172.25
-510.7978723	128.4950495	16.5625
-504.606383	73.42574257	-76.1875
-495.3191489	64.24752475	-125.875
-439.5957447	85.66336634	-192.125
-390.0638298	39.77227723	-261.6875
-318.8617021	39.77227723	-327.9375
-123.8297872	0	-410.75
9.287234043	-36.71287129	-410.75
68.10638298	-24.47524752	-407.4375
216.7021277	15.2970297	-377.625
408.6382979	-3.059405941	-225.25
458.1702128	9.178217822	-155.6875
538.6595745	73.42574257	-13.25
535.5638298	45.89108911	106
538.6595745	39.77227723	135.8125
541.7553191	88.72277228	251.75
445.787234	104.019802	417.375
445.787234	104.019802	417.375
343.6276596	152.970297	526.6875
145.5	195.8019802	602.875
-92.87234043	189.6831683	599.5625
-198.1276596	198.8613861	559.8125
-368.393617	159.0891089	453.8125
-498.4148936	125.4356436	268.3125
-520.0851064	149.9108911	69.5625
-489.1276596	180.5049505	-86.125
-467.4574468	165.2079208	-152.375
-396.2553191	122.3762376	-255.0625
-325.0531915	122.3762376	-321.3125
-297.1914894	137.6732673	-334.5625
-266.2340426	165.2079208	-351.125
-148.5957447	122.3762376	-400.8125
-68.10638298	70.36633663	-417.375
102.1595745	64.24752475	-407.4375
213.606383	55.06930693	-367.6875
306.4787234	67.30693069	-314.6875
482.9361702	61.18811881	-112.625
532.4680851	97.9009901	46.375
538.6595745	119.3168317	76.1875
532.4680851	125.4356436	162.3125
507.7021277	134.6138614	294.8125
486.0319149	134.6138614	344.5
445.787234	119.3168317	404.125
325.0531915	116.2574257	539.9375
207.4148936	131.5544554	596.25
-49.53191489	165.2079208	616.125
-260.0425532	204.980198	526.6875
-362.2021277	201.9207921	450.5
-492.2234043	131.5544554	261.6875
-529.3723404	79.54455446	122.5625
-529.3723404	73.42574257	49.6875
-501.5106383	94.84158416	-72.875
-482.9361702	76.48514851	-122.5625
-448.8829787	67.30693069	-205.375
-380.7765957	85.66336634	-274.9375
-297.1914894	42.83168317	-347.8125
-80.4893617	6.118811881	-417.375
30.95744681	-3.059405941	-417.375
114.5425532	-12.23762376	-400.8125
343.6276596	-33.65346535	-288.1875
489.1276596	-24.47524752	-66.25
520.0851064	0	6.625
544.8510638	52.00990099	86.125
535.5638298	27.53465347	212
516.9893617	48.95049505	268.3125
520.0851064	97.9009901	288.1875
448.8829787	67.30693069	420.6875
263.1382979	94.84158416	576.375
-123.8297872	85.66336634	606.1875
-325.0531915	107.0792079	496.875
-408.6382979	131.5544554	404.125
-523.1808511	67.30693069	142.4375
-520.0851064	100.960396	-26.5
-498.4148936	94.84158416	-69.5625
-486.0319149	-30.59405941	-119.25
-439.5957447	-18.35643564	-208.6875
-337.4361702	-24.47524752	-311.375
-241.4680851	-58.12871287	-361.0625
-15.4787234	-125.4356436	-390.875
74.29787234	-113.1980198	-387.5625
176.4574468	-104.019802	-361.0625
343.6276596	-79.54455446	-261.6875
495.3191489	-52.00990099	-59.625
520.0851064	-36.71287129	6.625
529.3723404	-30.59405941	16.5625
513.893617	-67.30693069	3.3125
520.0851064	-91.78217822	62.9375
510.7978723	-100.960396	221.9375
455.0744681	-45.89108911	377.625
238.3723404	15.2970297	586.3125
34.05319149	12.23762376	619.4375
-148.5957447	-48.95049505	586.3125
-222.893617	-61.18811881	553.1875
-402.4468085	0	410.75
-498.4148936	61.18811881	271.625
-520.0851064	67.30693069	192.125
-523.1808511	42.83168317	92.75
-529.3723404	15.2970297	49.6875
-520.0851064	6.118811881	-39.75
-458.1702128	-9.178217822	-159
-275.5212766	-140.7326733	-311.375
-191.9361702	-171.3267327	-344.5
-40.24468085	-128.4950495	-390.875
58.81914894	-64.24752475	-404.125
287.9042553	12.23762376	-334.5625
489.1276596	-33.65346535	-66.25
523.1808511	-39.77227723	36.4375
541.7553191	-3.059405941	89.4375
529.3723404	-12.23762376	109.3125
538.6595745	-36.71287129	149.0625
529.3723404	-15.2970297	258.375
458.1702128	-39.77227723	384.25
405.5425532	-36.71287129	453.8125
291	24.47524752	556.5
49.53191489	-100.960396	602.875
-52.62765957	-137.6732673	586.3125
-201.2234043	-128.4950495	520.0625
-306.4787234	-116.2574257	486.9375
-356.0106383	-85.66336634	457.125
-464.3617021	9.178217822	301.4375
-520.0851064	45.89108911	9.9375
-489.1276596	48.95049505	-79.5
-489.1276596	12.23762376	-92.75
-458.1702128	42.83168317	-178.875
-414.8297872	122.3762376	-231.875
-349.8191489	61.18811881	-311.375
-263.1382979	36.71287129	-367.6875
-46.43617021	39.77227723	-427.3125
80.4893617	-18.35643564	-404.125
207.4148936	-70.36633663	-361.0625
430.3085106	-82.6039604	-178.875
492.2234043	-88.72277228	-66.25
529.3723404	-70.36633663	139.125
486.0319149	-76.48514851	318
427.212766	-241.6930693	288.1875
396.2553191	-247.8118812	334.5625
346.7234043	-131.5544554	463.75
287.9042553	-137.6732673	520.0625
235.2765957	-9.178217822	583
210.5106383	143.7920792	589.625
213.606383	171.3267327	579.6875
256.9468085	238.6336634	549.875
278.6170213	177.4455446	549.875
287.9042553	171.3267327	546.5625
284.8085106	195.8019802	549.875
263.1382979	183.5643564	556.5
281.712766	186.6237624	546.5625
374.5851064	168.2673267	493.5625
414.8297872	162.1485149	447.1875
433.4042553	131.5544554	424
464.3617021	88.72277228	397.5
451.9787234	48.95049505	407.4375
470.5531915	27.53465347	384.25
489.1276596	-24.47524752	334.5625
433.4042553	-70.36633663	407.4375
414.8297872	-119.3168317	414.0625
204.3191489	-354.8910891	407.4375
167.1702128	-373.2475248	404.125
102.1595745	-367.1287129	400.8125
-9.287234043	-397.7227723	400.8125
-173.3617021	-348.7722772	400.8125
-266.2340426	-260.049505	394.1875
-383.8723404	-128.4950495	397.5
-427.212766	-67.30693069	374.3125
-433.4042553	30.59405941	371
-445.787234	42.83168317	361.0625
-464.3617021	21.41584158	337.875
-482.9361702	36.71287129	274.9375
-479.8404255	88.72277228	308.0625
-458.1702128	165.2079208	311.375
-374.5851064	403.8415842	265
-210.5106383	547.6336634	235.1875
-117.6382979	593.5247525	215.3125
43.34042553	614.9405941	195.4375
167.1702128	581.2871287	185.5
374.5851064	474.2079208	172.25
476.7446809	315.1188119	145.75
510.7978723	238.6336634	142.4375
538.6595745	116.2574257	135.8125
535.5638298	85.66336634	99.375
532.4680851	91.78217822	82.8125
538.6595745	21.41584158	79.5
510.7978723	-128.4950495	106
467.4574468	-232.5148515	106
294.0957447	-413.019802	115.9375
117.6382979	-486.4455446	142.4375
37.14893617	-495.6237624	155.6875
-114.5425532	-480.3267327	185.5
-269.3297872	-400.7821782	221.9375
-340.5319149	-330.4158416	258.375
-414.8297872	-201.9207921	311.375
-421.0212766	-3.059405941	400.8125
-421.0212766	-3.059405941	400.8125
-414.8297872	-18.35643564	407.4375
-411.7340426	52.00990099	414.0625
-393.1595745	107.0792079	437.25
-340.5319149	177.4455446	470.375
-297.1914894	269.2277228	480.3125
-244.5638298	339.5940594	477
-65.0106383	474.2079208	470.375
21.67021277	434.4356436	493.5625
77.39361702	394.6633663	516.75
139.3085106	385.4851485	530
204.3191489	226.3960396	569.75
238.3723404	137.6732673	579.6875
256.9468085	134.6138614	573.0625
260.0425532	104.019802	573.0625
260.0425532	97.9009901	573.0625
291	113.1980198	563.125
287.9042553	21.41584158	563.125
256.9468085	9.178217822	579.6875
182.6489362	39.77227723	599.5625
126.9255319	-45.89108911	609.5
102.1595745	-58.12871287	609.5
95.96808511	-45.89108911	599.5625
55.72340426	-134.6138614	592.9375
27.86170213	-168.2673267	579.6875
-18.57446809	-174.3861386	556.5
-99.06382979	-128.4950495	583
-176.4574468	-15.2970297	583
-182.6489362	3.059405941	569.75
-219.7978723	-27.53465347	559.8125
-247.6595745	-18.35643564	553.1875
-244.5638298	12.23762376	543.25
-244.5638298	-15.2970297	553.1875
-325.0531915	24.47524752	486.9375
-365.2978723	61.18811881	470.375
